ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Adminin/Servicios,Profesion_Arte,Profesion_Empresa/Finanzas,Profesion_Otros,Profesion_Salud,Profesion_Tecnico/Ing,Zona_Centro,Zona_Este,Zona_Islas,Zona_Norte,Zona_Sur,Campanna_0,Campanna_1,Campanna_3,Campanna_4,Campanna_5,cluster,PC1,PC2
CLI7422,1,0,31,0,0,0,4,2,28927,1008,0,0,452,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,2.2457987933071752,0.2196662810928829
CLI7423,0,0,21,0,0,0,4,3,14703,2927,0,1,292,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.955592841281986,-0.1742217950761356
CLI7424,0,0,23,0,0,0,2,3,17139,1823,0,0,141,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.2756856096098086,-0.8137762799410229
CLI7425,1,1,46,1,2,1,2,1,73256,1346,1,0,54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-1.086782067527863,-0.0304129331143629
CLI7426,0,1,96,1,2,2,2,0,56744,1228,1,0,246,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,-3.1143195381228463,1.1427495313745015
CLI7427,0,1,89,0,2,2,2,0,34688,994,0,0,296,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-2.4331467421894404,1.5384876654600557
CLI7428,0,0,42,1,2,0,1,2,29815,202,0,0,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0.2325117314739832,-0.7818479594710737
CLI7429,0,0,34,1,1,0,1,2,23162,893,0,1,192,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,1.327405900009348,-0.9441348238927636
CLI743,0,1,39,0,1,1,6,2,31974,179,0,1,210,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1.0371967379429636,2.2826145846359114
CLI7430,1,1,50,0,2,1,5,1,35850,681,0,0,463,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.375542825099602,1.8073260623825265
CLI7431,0,1,91,1,2,0,1,0,113326,16,1,0,200,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,-3.4840031459249827,-0.9900680862031284
CLI7432,0,0,24,0,0,0,1,3,21056,1719,0,0,146,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0656837288454017,-1.2621010751523043
CLI7433,0,1,76,0,2,1,4,1,58495,622,0,1,344,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-1.3731832642922726,1.4249861054979398
CLI7434,1,0,40,1,1,0,1,2,25629,755,0,1,298,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1.096736021526592,-0.9369811164880368
CLI7435,1,1,77,1,2,2,2,1,125040,642,1,0,56,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,-2.99489885964017,0.8572943481506298
CLI7436,1,1,44,0,2,1,5,1,123429,939,4,0,450,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-2.5251225613802397,0.1428832163832365
CLI7437,1,0,23,0,0,0,6,3,21423,1443,0,0,347,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.495286692999405,0.990713473500872
CLI7438,1,0,21,0,0,0,4,3,12317,2168,0,0,59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.71814898349673,0.0675349654279996
CLI7439,1,1,43,1,2,1,3,2,122404,1974,4,1,363,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,-1.7163795644484146,-1.0268574672032156
CLI744,1,0,31,1,0,0,3,2,20551,1031,0,0,270,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,2.252067081037891,-0.140222620702156
CLI7440,1,1,31,0,0,0,2,2,27115,1698,0,0,120,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,2.331050635130714,-0.7039405544804787
CLI7441,0,1,44,1,2,1,4,1,69171,1491,0,0,75,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.3713899376402059,1.1542443784460064
CLI7442,0,1,32,0,1,0,1,2,30085,1951,0,1,333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.6803836177854647,-1.2421510044752553
CLI7443,1,1,58,1,2,0,1,1,39674,158,1,0,188,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,-1.2325497677126305,-0.9285600665709858
CLI7444,0,1,46,1,2,1,2,1,72611,1639,1,1,274,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,-0.9867546817277936,-0.1619901950160486
CLI7445,1,1,44,0,2,1,2,1,88206,1445,3,1,355,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,-1.9053625889448225,-0.8333962608440999
CLI7446,0,0,53,0,2,0,1,1,33109,16,0,0,60,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,-0.7221845220510268,-0.5476481605116033
CLI7447,0,1,32,1,1,0,2,2,22244,1238,0,0,402,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1.6036624526969463,-0.6356938181176472
CLI7448,1,1,78,0,2,0,3,1,88605,1561,0,1,357,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,-1.1750946168967085,-0.1754885059863727
CLI7449,0,1,90,0,2,2,2,0,78930,1287,3,1,170,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,-3.903423674373714,0.4287459946773289
CLI745,0,0,36,1,1,0,3,2,21072,1399,0,0,475,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,1.6778022501257697,-0.2149667668264047
CLI7450,0,1,55,1,2,0,2,1,49525,1502,1,1,380,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,-0.6804781687864723,-0.8635153494668625
CLI7451,1,0,44,1,2,0,2,1,70577,824,1,0,163,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-0.8743958081176432,-0.7950510749137243
CLI7452,1,0,20,0,0,0,4,3,19903,1892,0,0,316,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5422602385673168,-0.0041897497630661
CLI7453,1,1,46,0,2,1,4,1,85554,1267,0,1,169,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.6857588898275268,1.1040482619930851
CLI7454,1,1,43,1,2,1,2,2,30118,1008,0,0,155,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.280390494002917,0.3931912015067464
CLI7455,0,0,35,1,1,0,1,2,19060,1928,0,0,211,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1.7260310192600368,-1.1338326313323526
CLI7456,0,1,55,1,2,0,2,1,51580,759,1,0,551,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,-0.9866965693484968,-0.7841809363031775
CLI7457,0,1,66,1,2,1,3,1,103266,779,2,0,166,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,-2.371011509108554,0.1558701221543663
CLI7458,0,0,42,0,2,0,1,2,106159,11,3,1,299,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3,-1.7476116020129286,-1.9890245693944384
CLI7459,1,1,66,0,2,1,3,1,54798,1463,0,0,420,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.8903391364666112,0.747681268500201
CLI746,0,1,39,1,1,0,3,2,22220,1836,0,0,60,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1.7799643388570254,-0.1493429948430341
CLI7460,1,1,44,0,2,0,1,1,72240,1836,0,0,588,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,-0.292566801785279,-1.3026365844003889
CLI7461,0,1,44,0,2,1,2,1,24404,1422,0,0,152,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.1271656531419134,0.4262172118019663
CLI7462,1,1,72,0,2,0,1,1,50452,1561,0,0,568,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,-0.8395463120228724,-1.0195598168005289
CLI7463,0,0,42,1,2,0,2,2,86659,663,1,0,180,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,-0.4626250936831484,-0.93272205167303
CLI7464,1,0,41,1,1,0,1,2,88886,1146,1,0,79,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,0.1851244213236316,-1.511508329957113
CLI7465,1,1,58,1,2,0,1,1,119806,72,1,0,137,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,-2.127319518932465,-1.2419029698551705
CLI7466,1,0,43,1,2,0,1,2,85241,709,1,0,219,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-0.562114370057499,-1.3994284863768989
CLI7467,1,1,68,0,2,0,2,1,95195,1033,3,0,584,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,-2.399249660826906,-1.585592484577962
CLI7468,1,1,52,1,2,1,2,1,121178,798,1,0,453,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,-1.9788139559707727,-0.2408191720266218
CLI747,1,1,53,1,2,1,4,1,129804,994,2,0,416,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,-2.1737117620222057,0.30713826462243
CLI7470,0,1,33,0,1,1,2,2,25936,686,0,0,235,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,1.0143106168659577,0.3533130788505439
CLI7471,0,1,68,0,2,1,3,1,41906,1697,0,0,319,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.7071585109597958,0.8012829033875379
CLI7472,1,1,76,0,2,0,2,1,111528,1091,3,0,340,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,-2.7336455754454265,-1.547267395631365
CLI7473,0,0,21,0,0,0,2,3,21605,1857,0,0,405,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.271257100004225,-0.9404464322607204
CLI7474,1,0,20,0,0,0,4,3,21011,203,0,1,323,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.9098489672561336,0.3238704034582818
CLI7475,0,0,39,1,1,0,1,2,20445,1238,0,0,94,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1.367922403282125,-0.9442092772173016
CLI7476,1,0,54,0,2,0,1,1,106618,759,3,0,348,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,-2.371063205402596,-2.017274482391078
CLI7477,0,1,40,1,1,1,2,2,42527,663,1,0,261,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0.2928943964233994,0.0060053605317304
CLI7478,0,1,39,1,1,0,3,2,25378,1399,0,0,363,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1.5654407038794242,-0.1812744447514822
CLI748,0,1,55,1,2,2,3,1,46073,974,0,0,47,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,-1.016008192105226,1.7950918888307978
CLI7480,1,0,33,1,1,0,1,2,24028,202,0,0,412,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1.074295902013566,-0.8914658010038207
CLI7481,1,1,52,1,2,2,4,1,58301,1228,2,0,450,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-1.625840424800198,1.388050708036015
CLI7482,1,0,25,0,0,0,4,3,27164,1719,0,0,432,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.270632948268762,-0.0189091859849164
CLI7483,0,1,46,1,2,1,4,1,118580,1326,2,0,363,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,-1.7562324173314834,0.2766182334516557
CLI7484,0,1,52,1,2,1,4,1,57910,915,2,0,367,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-1.3976131005523318,0.6475617022457859
CLI7485,1,1,44,1,2,0,3,1,109812,1514,0,0,405,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,-0.5955193316058591,-0.4290135991696416
CLI7486,1,1,65,0,2,2,3,1,117324,1678,0,0,522,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,-1.803338595462085,1.2266040824573246
CLI7487,0,1,42,1,2,0,2,2,40424,11,1,0,342,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,-0.2126303113092426,-0.658569493072387
CLI7488,1,1,80,1,2,2,2,0,117558,779,1,0,378,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-3.5552116087249224,0.849467614542039
CLI7489,1,0,50,1,2,0,1,1,120321,642,1,1,145,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,-1.7290548781997512,-1.3963275178443897
CLI749,1,1,52,0,2,1,4,1,82954,818,0,1,115,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.9652463074555636,1.2503793772847602
CLI7490,1,1,78,1,2,1,4,1,126441,798,2,0,377,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,-2.8165170035817906,0.4874806147011919
CLI7491,0,1,66,0,2,0,2,1,84279,779,3,0,37,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,-2.2896070277372456,-1.3073227168290906
CLI7492,1,0,30,1,0,0,2,2,30614,1744,0,0,428,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,2.314192839494319,-0.8395024728929672
CLI7493,0,1,63,1,2,0,2,1,81652,779,1,0,235,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-1.4788726073873568,-0.7730501224968392
CLI7494,1,0,29,0,0,0,3,2,26627,2306,0,0,118,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.713164215731623,-0.3761361492107758
CLI7495,0,1,20,0,0,2,1,3,21563,2409,0,0,496,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.721138084945312,0.1254942612255576
CLI7496,0,1,46,1,2,1,2,1,85646,1385,1,0,94,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-1.209090333006731,-0.1058326502220291
CLI7497,1,1,54,0,2,2,4,1,52576,974,0,0,597,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.9934365655738692,2.026534695597447
CLI7498,1,1,44,1,2,0,2,1,33436,686,0,0,389,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,-0.1771942459093044,-0.3820860512821334
CLI7499,0,0,44,1,2,0,9,1,46320,1537,0,1,260,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.7375734593964937,2.620990285254704
CLI75,0,0,36,0,1,0,4,2,22495,202,0,0,215,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1.344919879359575,0.5613050448516719
CLI750,0,0,55,1,2,0,1,1,27702,1639,0,0,47,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-0.115897683052578,-0.832788137846532
CLI7500,1,0,21,0,0,0,3,3,19928,2651,0,0,325,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.6908582103204943,-0.6083155487387771
CLI7501,1,1,46,1,2,1,2,1,107115,1287,1,0,367,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,-1.4952217835575168,-0.2742098817467114
CLI7503,1,1,79,0,2,1,2,0,110707,1639,3,0,395,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,-3.5309552151424315,-0.7400479604996696
CLI7504,1,1,74,1,2,2,3,1,100928,1756,2,0,281,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-2.5232420343313366,0.8015719797278262
CLI7505,1,1,41,1,1,0,1,2,46227,156,1,0,86,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0.282594424506656,-1.1320945522779455
CLI7506,1,1,42,1,2,2,4,2,60094,1445,0,0,434,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-0.0012890403249578,1.8176314525313135
CLI7507,0,0,46,1,2,0,3,1,51415,974,0,0,39,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-0.1868825734115658,0.0677114985568956
CLI7508,1,1,29,0,0,0,4,2,21070,303,0,0,275,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2.132434543098048,0.4460035593954139
CLI7509,1,1,35,0,1,2,5,2,24698,133,0,0,509,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.7386942527038884,2.57996246029277
CLI751,1,1,62,1,2,0,4,1,115997,1052,2,0,227,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-1.8767639458544931,-0.3712100198065738
CLI7510,1,1,56,1,2,0,1,1,32600,1737,0,0,91,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-0.1601848824886843,-0.8842293189285249
CLI7511,1,1,67,0,2,1,3,1,69098,622,0,0,500,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-1.383344933322897,0.8293368613445516
CLI7512,1,1,42,0,2,1,3,2,106612,1261,0,0,446,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.3440006098382063,0.3601004520488803
CLI7513,1,1,80,0,2,0,1,0,41118,1052,0,0,342,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,-1.7028024916449622,-0.678596021063563
CLI7514,0,0,33,0,1,0,1,2,19332,939,0,0,190,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,1.410232878612623,-0.94046936192274
CLI7515,0,1,68,1,2,1,2,1,128867,1267,1,0,295,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,-2.2696721636238704,-0.2400688410833377
CLI7516,1,1,44,1,2,0,4,1,31410,1767,0,0,364,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.4526503783911655,0.3302889346749854
CLI7517,1,0,46,1,2,0,3,1,71662,1697,2,0,502,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,-0.8931581057784878,-0.9292124346448952
CLI7518,1,0,33,1,1,0,1,2,29628,1836,0,1,331,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.6188533896801174,-1.2121108063238577
CLI7519,0,1,51,0,2,0,1,1,74192,16,0,0,253,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,-1.130397954378116,-0.8020321719477822
CLI752,0,0,29,0,0,0,1,2,21141,203,0,0,203,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1.7854646469380302,-0.8737792225946064
CLI7521,0,1,42,0,2,1,4,2,117933,686,0,1,397,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,-0.5695131658863879,0.8968027149383956
CLI7522,1,1,44,1,2,1,5,1,115420,1859,0,0,475,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.6580681254366803,1.196476797478107
CLI7523,1,1,55,0,2,1,3,1,49205,1463,0,0,387,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.5593691844784999,0.7335504547251201
CLI7524,0,0,31,0,0,0,2,2,18729,1537,0,0,321,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,2.349396524080141,-0.7051823706123292
CLI7525,0,1,78,0,2,0,1,1,92725,1228,3,0,168,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-2.6222154810316853,-1.8788930177979808
CLI7526,0,1,41,1,1,0,2,2,85135,1882,1,0,246,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0.5895884343700404,-1.2444206669859146
CLI7527,0,1,56,1,2,1,4,1,87365,642,2,1,153,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-1.8998194331377305,0.666073319888002
CLI7528,0,1,45,1,2,1,4,1,127714,1445,4,0,520,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,-2.5194793824635764,-0.4506540435642826
CLI7529,0,1,72,1,2,1,4,1,80844,779,2,0,470,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-2.1901728073670097,0.6299073244390652
CLI753,1,0,23,0,0,0,4,3,23777,1892,0,0,571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4103868537688604,-0.0957581377801385
CLI7530,0,1,53,0,2,1,2,1,92495,1033,3,0,119,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-2.3069506507687927,-0.6476886215420696
CLI7531,0,1,69,1,2,1,3,1,42482,1482,0,1,398,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.8219035301796425,0.8186274871678475
CLI7532,1,1,75,0,2,2,1,1,24334,1463,0,0,489,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-1.3278836212281402,0.8204671850674898
CLI7533,0,1,52,1,2,1,2,1,129325,1737,1,0,428,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,-1.7205985141453102,-0.4539571958298866
CLI7534,1,0,31,1,0,0,2,2,27522,1215,0,0,322,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2.136047418298835,-0.6798014244453929
CLI7535,0,0,42,1,2,0,1,2,30328,1905,0,0,64,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0.8664359678746724,-1.0466335247464127
CLI7536,1,0,40,1,1,0,2,2,90398,1997,1,0,438,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4,0.5866255367163922,-1.361157891385763
CLI7537,0,0,30,0,0,0,4,2,25211,778,0,0,427,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2.2275994074500827,0.2855954397677032
CLI7538,1,1,40,0,1,1,3,2,77927,1468,0,0,324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0.667250707990125,0.427881656715593
CLI754,1,1,67,1,2,1,4,1,27121,759,0,0,449,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-0.7710025248797602,1.4569062881067194
CLI7540,0,0,30,0,0,0,1,2,23942,732,0,0,568,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,1.9009061892113892,-1.1128746772977385
CLI7541,1,1,76,0,2,2,2,1,57277,1619,0,0,208,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1.5280025684253666,1.203031776587028
CLI7542,0,1,88,1,2,2,1,0,101973,798,1,1,182,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-3.6666652238692334,0.5627980756190549
CLI7545,0,1,85,0,2,2,2,0,28818,1717,0,0,363,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,-2.0111286482943607,1.37911660886568
CLI7546,1,1,75,0,2,2,3,1,88380,1619,0,0,292,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-1.7407529336995795,1.4890484963237636
CLI7547,1,1,55,1,2,0,3,1,21192,1737,0,0,278,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.184746559567183,0.0055243689176634
CLI7548,1,0,29,1,0,0,5,2,28917,1857,0,0,330,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.719112587885334,0.5391220705740308
CLI7549,1,1,51,1,2,1,4,1,32676,1326,0,0,40,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-0.2057285578282927,1.389382203216741
CLI755,0,1,97,0,2,2,2,0,107718,1365,3,1,331,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,-4.367464772120473,0.2641639046036457
CLI7550,1,1,40,1,1,1,2,2,122290,1767,1,0,344,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,-0.1699109939631389,-0.5883926250442177
CLI7551,0,1,44,1,2,1,5,1,81271,847,0,0,481,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.6606363921711775,1.5436380659560955
CLI7552,1,0,36,1,1,0,5,2,27777,1583,0,1,124,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1.9054553040981843,0.7504870914383861
CLI7553,1,0,62,0,2,0,2,1,56275,1209,0,1,244,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,-0.6617067229623178,-0.4533037809535991
CLI7554,0,0,28,0,0,0,1,2,24348,1167,0,0,511,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4,2.108727598255441,-1.1903129187606485
CLI7555,1,1,67,1,2,2,2,1,116266,115,1,0,70,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-2.85045972040592,0.9498514219676036
CLI7556,0,1,46,1,2,1,4,1,111111,1463,2,0,535,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,-1.6365076778806324,0.2222807765004743
CLI7557,1,1,54,1,2,0,4,1,108451,74,2,0,317,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,-1.964941614211076,-0.2117183286537691
CLI7558,1,1,53,0,2,1,3,1,53698,661,0,0,336,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,-0.850196571899158,0.8818479341326007
CLI7559,1,1,40,1,1,0,3,2,52261,1675,0,0,36,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1.3731876327679997,-0.2350290129293596
CLI756,1,0,79,0,2,0,2,0,107243,1717,3,0,228,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,-3.120439386919583,-1.5157095339641928
CLI7560,1,1,52,1,2,0,1,1,38149,837,1,0,551,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,-0.8443911583647639,-1.2096767445063037
CLI7561,1,1,77,1,2,2,3,1,101802,1326,2,1,232,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,-2.760477366913465,0.91371086627881
CLI7562,1,0,23,0,0,0,4,3,23054,1995,0,0,439,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.4647110904248244,-0.0673371036783996
CLI7563,1,0,56,1,2,0,1,1,117626,974,1,1,318,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,-1.7357976825457957,-1.4832648920982434
CLI7564,1,1,51,1,2,0,2,1,79180,1052,1,0,380,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,-1.0687832025988764,-0.9211296239856496
CLI7565,1,0,36,1,1,0,2,2,23848,2066,0,0,325,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.7977499747424557,-0.7622301163815325
CLI7566,1,0,29,1,0,0,3,2,23412,2754,0,1,169,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.909015010823237,-0.4687745673039265
CLI7567,0,1,41,1,1,2,2,2,27682,1008,0,0,440,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.5715586720911962,1.0801262549310593
CLI7568,1,1,52,1,2,1,3,1,65527,1209,2,0,174,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,-1.464097557316451,0.1682133474333873
CLI7569,0,0,42,1,2,0,2,2,128225,1905,1,1,288,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,-0.4633534923011922,-1.3972533481388971
CLI757,1,1,67,1,2,0,2,1,47768,117,1,0,458,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,-1.467702040548633,-0.5535651380762113
CLI7570,0,0,40,1,1,0,1,2,49213,1284,1,0,552,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0.6580340407406062,-1.5349601667929058
CLI7571,1,1,32,0,1,1,2,2,29166,1491,0,0,49,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1.311514241180033,0.2393769415705627
